,category,jitter,shape_indices,widths
104,straight,1,4,0.3171717171717172
105,straight,1,5,0.3214646464646465
106,straight,1,6,0.3257575757575758
107,straight,1,7,0.3300505050505051
108,straight,1,8,0.3343434343434344
109,straight,1,9,0.3386363636363637
110,straight,1,10,0.342929292929293
111,straight,1,11,0.34722222222222227
112,straight,1,12,0.35151515151515156
113,straight,1,13,0.35580808080808085
114,straight,1,14,0.36010101010101014
115,straight,1,15,0.36439393939393944
116,straight,1,16,0.36868686868686873
117,straight,1,17,0.372979797979798
118,straight,1,18,0.3772727272727273
119,straight,1,19,0.3815656565656566
120,straight,1,20,0.3858585858585859
121,straight,1,21,0.3901515151515152
122,straight,1,22,0.3944444444444445
123,straight,1,23,0.3987373737373738
124,straight,1,24,0.40303030303030307
125,straight,1,25,0.4073232323232323
126,straight,1,26,0.41161616161616166
127,straight,1,27,0.4159090909090909
128,straight,1,28,0.42020202020202024
129,straight,1,29,0.4244949494949495
130,straight,1,30,0.42878787878787883
131,straight,1,31,0.43308080808080807
132,straight,1,32,0.4373737373737374
133,straight,1,33,0.44166666666666665
134,straight,1,34,0.445959595959596
135,straight,1,35,0.45025252525252524
136,straight,1,36,0.4545454545454546
137,straight,1,37,0.4588383838383838
138,straight,1,38,0.46313131313131317
139,straight,1,39,0.4674242424242424
140,straight,1,40,0.47171717171717176
141,straight,1,41,0.476010101010101
142,straight,1,42,0.48030303030303034
143,straight,1,43,0.4845959595959596
144,straight,1,44,0.48888888888888893
145,straight,1,45,0.49318181818181817
146,straight,1,46,0.4974747474747475
147,straight,1,47,0.5017676767676768
148,straight,1,48,0.5060606060606061
149,straight,1,49,0.5103535353535353
150,straight,1,50,0.5146464646464646
151,straight,1,51,0.5189393939393939
152,straight,1,52,0.5232323232323233
153,straight,1,53,0.5275252525252525
154,straight,1,54,0.5318181818181817
155,straight,1,55,0.5361111111111111
156,straight,1,56,0.5404040404040404
157,straight,1,57,0.5446969696969697
158,straight,1,58,0.5489898989898989
159,straight,1,59,0.5532828282828283
160,straight,1,60,0.5575757575757576
161,straight,1,61,0.5618686868686869
162,straight,1,62,0.5661616161616161
163,straight,1,63,0.5704545454545454
164,straight,1,64,0.5747474747474748
165,straight,1,65,0.579040404040404
166,straight,1,66,0.5833333333333333
167,straight,1,67,0.5876262626262626
168,straight,1,68,0.591919191919192
169,straight,1,69,0.5962121212121212
170,straight,1,70,0.6005050505050504
171,straight,1,71,0.6047979797979798
172,straight,1,72,0.6090909090909091
173,straight,1,73,0.6133838383838384
174,straight,1,74,0.6176767676767676
175,straight,1,75,0.621969696969697
176,straight,1,76,0.6262626262626263
177,straight,1,77,0.6305555555555555
178,straight,1,78,0.6348484848484848
179,straight,1,79,0.6391414141414141
