Tick	Time	TriggerCode	Block	Trial	GazeDirX	GazeDirY	GazeDirZ	HeadPosX	HeadPosY	HeadPosZ	HeadDirX	HeadDirY	HeadDirZ	EyeOpenL	EyeOpenR	PupilDiaL	PupilDiaR	PupilSensorLx	PupilSensorLy	PupilSensorRx	PupilSensorRy	PositionLx	PositionLy	PositionRx	PositionRy	GazeAngleX	GazeAngleY	HeadAngleX	HeadAngleY	ViewGazeX	ViewGazeY	ViewGazeZ	ViewFixX	ViewFixY	ViewFixZ	HandRPosX	HandRPosY	HandRPosZ	HandRDirX	HandRDirY	HandRDirZ	FixationPointX	FixationPointY	FixationPointZ
479	41247	0	1	1	0.02874476	-0.0456477	0.9985345	-0.04937565	1.67279	-0.07491934	0.04486639	-0.006176467	0.9989739	1	1	2.828674	2.908966	0.4526515	0.460741	0.4614595	0.4724052	0.4526515	0.460741	0.4614595	0.4724052	1.648889	-2.61741	2.57154	-0.3538778	0.9055177	-6.213141	0.08738971	0.4922177	0.4849266	2.075628	-0.02779394	1.181105	0.1084517	-0.1723058	0.09170841	0.9807652	0.00163056	1.597086	1.818882
480	41259	0	1	1	0.02874438	-0.0464022	0.9985023	-0.04928195	1.672801	-0.07490849	0.04522593	-0.006214326	0.9989575	1	1	2.821609	2.903366	0.4526888	0.4608467	0.4614405	0.4724339	0.4526888	0.4608467	0.4614405	0.4724339	1.649007	-2.660798	2.592161	-0.3560827	0.9056886	-6.208157	0.08745454	0.4920617	0.4849331	2.0756	-0.02918947	1.180838	0.1068317	-0.19154	0.09690889	0.9766889	0.002438508	1.595857	1.811672
481	41270	0	1	1	0.02903353	-0.0460393	0.998511	-0.04922855	1.672819	-0.07486308	0.04571679	-0.00648895	0.9989334	1	1	2.821625	2.903503	0.4526888	0.4608467	0.4614405	0.4724052	0.4526888	0.4608467	0.4614405	0.4724052	1.665539	-2.639898	2.620325	-0.3722032	0.9043959	-6.174957	0.08788864	0.4918599	0.4850201	2.075555	-0.03067678	1.180614	0.1055013	-0.2093287	0.1031675	0.9723877	0.003926009	1.595269	1.822603
482	41281	0	1	1	0.02922378	-0.0464405	0.9984816	-0.04916519	1.672813	-0.07487786	0.04614154	-0.006338514	0.9989148	1	1	2.814056	2.898697	0.4526888	0.4608798	0.4614595	0.4723575	0.4526888	0.4608798	0.4614595	0.4723575	1.676548	-2.662931	2.644639	-0.3631561	0.9053686	-6.191751	0.08766831	0.4916844	0.4849634	2.075534	-0.03199804	1.179879	0.1038707	-0.2311564	0.1134487	0.9662795	0.00564988	1.594133	1.843088
483	41292	0	1	1	0.02964654	-0.04628939	0.9984761	-0.04908967	1.672854	-0.07486153	0.04637749	-0.006660571	0.9989018	1	1	2.814056	2.898697	0.4526888	0.4608798	0.4614595	0.4723575	0.4526888	0.4608798	0.4614595	0.4723575	1.700769	-2.654317	2.658223	-0.3820612	0.904495	-6.151517	0.08819814	0.4915795	0.4850649	2.075531	-0.03340185	1.179437	0.102249	-0.2528322	0.123991	0.9595323	0.00615979	1.593566	1.843068
484	41303	0	1	1	0.02859143	-0.0465409	0.9984993	-0.0489459	1.672922	-0.0749805	0.046675	-0.00651814	0.9988889	1	1	2.814209	2.899109	0.4523382	0.4608798	0.4614405	0.4723575	0.4523382	0.4608798	0.4614405	0.4723575	1.640321	-2.668732	2.675251	-0.373777	0.9045858	-6.160299	0.08808607	0.4914383	0.4850002	2.075617	-0.03471047	1.178485	0.1008058	-0.2795245	0.1355534	0.9505216	0.008566312	1.587649	1.984236
485	41314	0	1	1	0.0287658	-0.04740172	0.9984507	-0.04888195	1.672955	-0.07497084	0.04726312	-0.00650633	0.9988613	1	1	2.822052	2.887543	0.4521916	0.4609707	0.4613503	0.4723175	0.4521916	0.4609707	0.4613503	0.4723175	1.650312	-2.718078	2.708989	-0.3732531	0.9046477	-6.160836	0.08808059	0.491198	0.4849836	2.075575	-0.03568393	1.177758	0.09917486	-0.3092259	0.1416233	0.9403841	0.007748216	1.587212	1.961469
486	41325	0	1	1	0.02935085	-0.04738868	0.9984344	-0.04883522	1.672965	-0.07493794	0.04760089	-0.006330214	0.9988464	1	1	2.822052	2.887543	0.4521916	0.4609707	0.4613503	0.4723175	0.4521916	0.4609707	0.4613503	0.4723175	1.683769	-2.717358	2.728357	-0.3631561	0.9081016	-6.184683	0.08776633	0.4910646	0.4849135	2.075508	-0.03684759	1.177252	0.09733248	-0.3310389	0.1453814	0.9323505	0.008461617	1.587594	1.961499
487	41336	0	1	1	0.03991373	-0.04312865	0.9982615	-0.04878396	1.673002	-0.07494235	0.04839569	-0.00621193	0.9988089	1	1	2.713501	2.874725	0.4544012	0.460994	0.4640605	0.4720929	0.4544012	0.460994	0.4640605	0.4720929	2.289697	-2.473934	2.773964	-0.3560827	0.9092237	-6.197031	0.0876066	0.4907479	0.4848562	2.075459	-0.03813064	1.176452	0.09602773	-0.3470296	0.1464723	0.9263457	0.04810052	1.574667	2.356173
488	41347	0	1	1	0.03653269	-0.05130164	0.9980034	-0.04874653	1.672967	-0.07493591	0.04895326	-0.005930257	0.9987835	1	1	2.797562	2.930252	0.4537174	0.462182	0.4626062	0.4735898	0.4537174	0.462182	0.4626062	0.4735898	2.096392	-2.942643	2.805958	-0.3397734	0.9134592	-6.231795	0.08715219	0.4905314	0.4847543	2.075397	-0.03921854	1.17543	0.09448922	-0.3639131	0.1465269	0.9198354	0.02160311	1.57994	1.917894
489	41359	0	1	1	0.03707561	-0.05101646	0.9979979	-0.04866016	1.672977	-0.07494473	0.04950931	-0.005990202	0.9987557	1	1	2.797562	2.930252	0.4537174	0.462182	0.4626062	0.4735898	0.4537174	0.462182	0.4626062	0.4735898	2.127529	-2.9263	2.837867	-0.3432113	0.9126452	-6.221787	0.08728209	0.4902982	0.4847671	2.075377	-0.04031169	1.174246	0.09315276	-0.3848177	0.1461218	0.9113528	0.02279455	1.579831	1.91784
490	41370	0	1	1	0.03156412	-0.04685872	0.9983918	-0.04859513	1.672994	-0.07496858	0.05003481	-0.005907677	0.99873	1	1	2.822052	2.887543	0.4521916	0.4609707	0.4613503	0.4723175	0.4521916	0.4609707	0.4613503	0.4723175	1.810781	-2.687151	2.867988	-0.3386196	0.9115391	-6.229179	0.08718832	0.4900791	0.4847309	2.075361	-0.04068804	1.173017	0.09076321	-0.4119046	0.1435388	0.8998507	0.01363999	1.588498	1.96136
491	41381	0	1	1	0.04233402	-0.0427038	0.99818	-0.04847795	1.673064	-0.07503641	0.05043399	-0.00584541	0.9987103	1	1	2.713501	2.874725	0.4544012	0.460994	0.4640605	0.4720929	0.4544012	0.460994	0.4640605	0.4720929	2.428499	-2.449764	2.890899	-0.3351346	0.9114874	-6.231328	0.08716431	0.489903	0.4846923	2.075396	-0.04122889	1.171524	0.08888245	-0.4440505	0.1387737	0.8851898	0.05334414	1.575628	2.355913
492	41392	0	1	1	0.03786128	-0.05024082	0.9980159	-0.04840136	1.673107	-0.07508612	0.05101823	-0.005736407	0.9986812	1	1	2.791687	2.927368	0.4534893	0.4620173	0.4625947	0.4735053	0.4534893	0.4620173	0.4625947	0.4735053	2.172588	-2.881879	2.924426	-0.3286494	0.9093697	-6.240179	0.08705407	0.4896567	0.4846432	2.075399	-0.04182732	1.169411	0.08750081	-0.4780952	0.1345733	0.8679372	0.02750673	1.578251	2.004194
493	41403	0	1	1	0.03845773	-0.05013546	0.9979984	-0.04832798	1.673163	-0.07514834	0.05156028	-0.00559213	0.9986542	1	1	2.791687	2.927368	0.4534893	0.4620173	0.4625947	0.4735053	0.4534893	0.4620173	0.4625947	0.4735053	2.206821	-2.875895	2.955521	-0.3208161	0.9096848	-6.252758	0.08689554	0.4894328	0.4845774	2.075413	-0.04216582	1.166762	0.08546424	-0.5138547	0.1343749	0.847288	0.02870828	1.578607	2.004104
494	41414	0	1	1	0.0380864	-0.05040815	0.9979988	-0.04828256	1.673156	-0.07525265	0.05199273	-0.005480702	0.9986324	1	1	2.79187	2.914093	0.453414	0.4620173	0.4623967	0.4733602	0.453414	0.4620173	0.4623967	0.4733602	2.185522	-2.891576	2.980321	-0.3140353	0.9110634	-6.257792	0.08683015	0.4892593	0.4845336	2.075479	-0.04291141	1.164087	0.08424568	-0.5496122	0.1342884	0.8245562	0.02660947	1.580076	1.946064
495	41425	0	1	1	0.03716601	-0.0503325	0.9980275	-0.04821861	1.67322	-0.07545114	0.05243365	-0.005552945	0.9986089	1	1	2.802795	2.914078	0.4531839	0.4620173	0.4622979	0.473355	0.4531839	0.4620173	0.4622979	0.473355	2.132674	-2.887104	3.005633	-0.3183671	0.9102995	-6.231946	0.08716579	0.4890766	0.4845433	2.075655	-0.04308581	1.161783	0.0826441	-0.5899302	0.1334347	0.7963527	0.02789709	1.577188	2.001752
496	41436	0	1	1	0.03759874	-0.05040208	0.9980078	-0.04819959	1.67325	-0.07550073	0.05258715	-0.005261122	0.9986025	1	1	2.802795	2.914078	0.4531839	0.4620173	0.4622979	0.473355	0.4531839	0.4620173	0.4622979	0.473355	2.157491	-2.891102	3.014413	-0.301316	0.9134036	-6.2657	0.08673306	0.4890188	0.4844326	2.075667	-0.04347706	1.159665	0.08105659	-0.6237834	0.1353983	0.7697802	0.02822319	1.57783	2.001719
497	41448	0	1	1	0.03822649	-0.05035102	0.9979905	-0.0481922	1.67329	-0.07557642	0.05279284	-0.004750844	0.9985942	1	1	2.804138	2.89418	0.4531707	0.4620173	0.4622979	0.4732295	0.4531707	0.4620173	0.4622979	0.4732295	2.193567	-2.888257	3.02621	-0.272681	0.9171943	-6.326567	0.08596392	0.4889429	0.4842446	2.075684	-0.04459143	1.156991	0.07911575	-0.6442377	0.1469022	0.7505848	0.02866205	1.578969	1.995904
498	41459	0	1	1	0.03844076	-0.04956657	0.9980242	-0.04813242	1.673367	-0.07565749	0.05267167	-0.004177073	0.9986032	1	1	2.807724	2.894058	0.4531197	0.4620173	0.4622019	0.4732295	0.4531197	0.4620173	0.4622019	0.4732295	2.205756	-2.843242	3.01928	-0.2390311	0.9198263	-6.398349	0.08507681	0.4889818	0.4840333	2.075717	-0.04575336	1.154646	0.07741475	-0.6646168	0.1549658	0.7309378	0.02629374	1.582944	1.959862
499	41470	0	1	1	0.03646784	-0.04999648	0.9980743	-0.04814947	1.673463	-0.0756861	0.05274083	-0.003613131	0.9986017	1	1	2.811554	2.878998	0.4526595	0.4621052	0.4620525	0.473355	0.4526595	0.4621052	0.4620525	0.473355	2.092561	-2.867715	3.023232	-0.2074791	0.9223788	-6.473685	0.08416615	0.4889596	0.4838209	2.07569	-0.04612184	1.151927	0.07564163	-0.6890514	0.1656452	0.705528	0.02822294	1.576249	2.090346
500	41481	0	1	1	0.03655046	-0.04943759	0.9980991	-0.04812062	1.673508	-0.07578135	0.05250616	-0.003260528	0.9986153	1	1	2.811554	2.878998	0.4526595	0.4621052	0.4620525	0.473355	0.4526595	0.4621052	0.4620525	0.473355	2.097232	-2.835659	3.009734	-0.1876719	0.9226628	-6.516336	0.08365956	0.4890442	0.4836951	2.075764	-0.04623872	1.148958	0.0740633	-0.7235631	0.1708327	0.6687844	0.02776974	1.577048	2.090301
501	41492	0	1	1	0.03496954	-0.04867051	0.9981973	-0.04811531	1.673589	-0.07587683	0.05227155	-0.003075677	0.9986282	1	1	2.824829	2.893723	0.4524561	0.4621052	0.4616971	0.473355	0.4524561	0.4621052	0.4616971	0.473355	2.006426	-2.791409	2.996305	-0.1758294	0.9220209	-6.535693	0.08343523	0.4891326	0.4836218	2.075856	-0.04642147	1.145867	0.07210207	-0.756835	0.1683436	0.6315546	0.01916658	1.586076	1.953208
502	41503	0	1	1	0.03013229	-0.05068237	0.9982499	-0.04812282	1.673626	-0.07593143	0.05207172	-0.002706549	0.9986397	1	1	2.851181	2.888916	0.4511681	0.4627512	0.4608254	0.4736372	0.4511681	0.4627512	0.4608254	0.4736372	1.728956	-2.906498	2.98485	-0.1557664	0.9237758	-6.584562	0.08286373	0.4892129	0.4834898	2.075888	-0.04592681	1.143881	0.07052958	-0.7921287	0.1569493	0.5898296	0.01331916	1.577431	2.034148
503	41514	0	1	1	0.02994105	-0.05031734	0.9982741	-0.04810447	1.673688	-0.07598794	0.0516715	-0.002514213	0.998661	1	1	2.851181	2.888916	0.4511681	0.4627512	0.4608254	0.4736372	0.4511681	0.4627512	0.4608254	0.4736372	1.717942	-2.885544	2.961873	-0.1440177	0.9218746	-6.609414	0.08257982	0.48936	0.4834202	2.075949	-0.04672855	1.14204	0.06961262	-0.8242344	0.1403615	0.5485767	0.01253185	1.577878	2.034132
504	41525	0	1	1	0.0355351	-0.04835802	0.9981887	-0.04815149	1.673705	-0.07601011	0.05165733	-0.001989656	0.9986629	1	1	2.811554	2.878998	0.4526595	0.4621052	0.4620525	0.473355	0.4526595	0.4621052	0.4620525	0.473355	2.038841	-2.773611	2.961079	-0.1136409	0.9273096	-6.683907	0.08172593	0.4893815	0.4832323	2.075924	-0.04746276	1.139463	0.06848419	-0.8485935	0.141604	0.5097426	0.02596842	1.579971	2.090252
505	41536	0	1	1	0.03415702	-0.047414	0.9982858	-0.04814011	1.673739	-0.07606757	0.05134563	-0.001795109	0.9986793	1	1	2.824829	2.893723	0.4524561	0.4621052	0.4616971	0.473355	0.4524561	0.4621052	0.4616971	0.473355	1.959646	-2.71923	2.943175	-0.1027921	0.9274114	-6.709111	0.08144344	0.4894997	0.4831633	2.07598	-0.0494222	1.136812	0.06789279	-0.8665166	0.1484653	0.4765575	0.01732033	1.5888	1.953186
506	41547	0	1	1	0.03385403	-0.04722283	0.9983053	-0.04816788	1.673675	-0.0761019	0.05121183	-0.001675997	0.9986864	1	1	2.824829	2.893723	0.4524561	0.4621052	0.4616971	0.473355	0.4524561	0.4621052	0.4616971	0.473355	1.942191	-2.708266	2.935517	-0.09691329	0.9269067	-6.723994	0.08127377	0.4895543	0.4831358	2.076012	-0.05140668	1.13427	0.06697285	-0.8789618	0.1630882	0.4481388	0.01703703	1.588969	1.953171
507	41559	0	1	1	0.02904554	-0.04914936	0.9983531	-0.04810727	1.673721	-0.07624793	0.05140749	-0.001938158	0.9986759	1	1	2.855911	2.90239	0.4510862	0.4627512	0.4607717	0.4736548	0.4510862	0.4627512	0.4607717	0.4736548	1.666479	-2.818417	2.946698	-0.1101434	0.9198833	-6.672194	0.08186396	0.489455	0.4832236	2.076169	-0.05271	1.133311	0.06570828	-0.8870714	0.1714176	0.4286261	0.01146384	1.580207	2.010501
508	41569	0	1	1	0.02646155	-0.05021728	0.9983842	-0.04808348	1.673717	-0.0763315	0.05150961	-0.001940999	0.9986706	1	1	2.857224	2.933762	0.4503094	0.4631846	0.4602593	0.4736548	0.4503094	0.4631846	0.4602593	0.4736548	1.518138	-2.879432	2.952605	-0.1119058	0.9158508	-6.664336	0.08195546	0.4894023	0.4832288	2.076245	-0.05380034	1.1325	0.06439078	-0.8921967	0.1758982	0.4159867	0.006627843	1.573488	2.039905
509	41581	0	1	1	0.02658418	-0.05023072	0.9983803	-0.04802877	1.673729	-0.07646441	0.05161421	-0.001679624	0.9986657	1	1	2.857224	2.933762	0.4503094	0.4631846	0.4602593	0.4736548	0.4503094	0.4631846	0.4602593	0.4736548	1.525339	-2.880248	2.958566	-0.09691329	0.9158088	-6.69112	0.08165259	0.4893501	0.4831361	2.076344	-0.05458236	1.131765	0.06313932	-0.8982473	0.180593	0.4006718	0.006920598	1.574044	2.039791
510	41592	0	1	1	0.02533453	-0.05010648	0.9984145	-0.0479821	1.673766	-0.07654178	0.05176175	-0.001387059	0.9986585	1	1	2.864426	2.943146	0.4494656	0.463325	0.4602561	0.4736786	0.4494656	0.463325	0.4602561	0.4736786	1.453604	-2.873035	2.967023	-0.07912937	0.9125061	-6.72776	0.08124436	0.4892743	0.4830321	2.076381	-0.05635762	1.130464	0.06253541	-0.9087016	0.1800765	0.3766085	0.01135913	1.559551	2.321326
511	41603	0	1	1	0.02603246	-0.05037829	0.9983808	-0.04792428	1.673827	-0.07658613	0.05174741	-0.00109436	0.9986596	1	1	2.858276	2.946487	0.4492606	0.463605	0.4602561	0.4736786	0.4492606	0.463605	0.4602561	0.4736786	1.493576	-2.888663	2.966231	-0.06255726	0.9092084	-6.768556	0.0807952	0.4892594	0.4829254	2.076394	-0.05711877	1.1292	0.06194413	-0.9214913	0.1780026	0.3452085	0.01151163	1.558091	2.27327
512	41614	0	1	1	0.02692159	-0.05065845	0.9983485	-0.04784191	1.673874	-0.07667661	0.05185935	-0.000745825	0.9986541	1	1	2.873459	2.956787	0.4491461	0.4636599	0.4602593	0.4738238	0.4491461	0.4636599	0.4602593	0.4738238	1.544717	-2.904814	2.972626	-0.04423466	0.9070887	-6.813645	0.08030288	0.4891933	0.4827991	2.076439	-0.05779684	1.12818	0.06164432	-0.9352201	0.1779624	0.3060928	0.01041003	1.564725	2.159058
513	41625	0	1	1	0.0270598	-0.05032318	0.9983617	-0.0478121	1.673894	-0.07674527	0.05194118	-0.0006781888	0.9986499	1	1	2.873459	2.956787	0.4491461	0.4636599	0.4602593	0.4738238	0.4491461	0.4636599	0.4602593	0.4738238	1.552552	-2.885612	2.977364	-0.03956468	0.9038677	-6.817789	0.08026029	0.4891484	0.4827754	2.076494	-0.05817664	1.12769	0.06273222	-0.9493178	0.1757398	0.2605978	0.01066627	1.564873	2.15899
514	41636	0	1	1	0.02773559	-0.05397278	0.9981461	-0.04769051	1.673908	-0.07691669	0.05213716	-0.0007092451	0.9986397	1	1	2.898422	2.983856	0.448888	0.4647363	0.4603924	0.4744003	0.448888	0.4647363	0.4603924	0.4744003	1.591761	-3.095159	2.988586	-0.03956468	0.9026539	-6.797327	0.08048571	0.4890494	0.4827825	2.07665	-0.05927789	1.127769	0.06261635	-0.958437	0.1758253	0.2246863	0.01238589	1.553215	2.179449
515	41647	0	1	1	0.02648262	-0.04973987	0.998401	-0.04765028	1.673866	-0.07703078	0.05254969	-0.0007332528	0.9986181	1	1	2.858276	2.946487	0.4492606	0.463605	0.4602561	0.4736786	0.4492606	0.463605	0.4602561	0.4736786	1.519297	-2.852041	3.012269	-0.03956468	0.9026343	-6.781713	0.08065569	0.4888826	0.4827936	2.076739	-0.0601905	1.127485	0.06202042	-0.9631639	0.17797	0.2015992	0.01375305	1.558937	2.272814
516	41659	0	1	1	0.02775851	-0.05031489	0.9983429	-0.04751444	1.673928	-0.07723725	0.05295452	-0.0008645366	0.9985965	1	1	2.873459	2.956787	0.4491461	0.4636599	0.4602593	0.4738238	0.4491461	0.4636599	0.4602593	0.4738238	1.592622	-2.885137	3.035446	-0.04845664	0.9052498	-6.742512	0.08109211	0.4887103	0.4828196	2.076926	-0.06146061	1.127844	0.06140387	-0.9624842	0.1905426	0.1931781	0.01313198	1.564545	2.158422
517	41670	0	1	1	0.02812822	-0.05042862	0.9983268	-0.04742473	1.673947	-0.07735717	0.05332611	-0.0008316227	0.9985768	1	1	2.873459	2.956787	0.4491461	0.4636599	0.4602593	0.4738238	0.4491461	0.4636599	0.4602593	0.4738238	1.613861	-2.891779	3.056782	-0.04845664	0.9069408	-6.735711	0.08116814	0.4885544	0.4827987	2.077014	-0.06179053	1.127631	0.06159651	-0.9614211	0.2068466	0.1813393	0.01401812	1.564656	2.158285
518	41681	0	1	1	0.02928546	-0.05394861	0.998105	-0.04726046	1.673997	-0.07755768	0.05357732	-0.0005574037	0.9985635	1	1	2.897964	2.985092	0.448888	0.4647363	0.460481	0.4744003	0.448888	0.4647363	0.460481	0.4744003	1.680628	-3.093894	3.071222	-0.03426402	0.9129795	-6.758741	0.08091146	0.4884407	0.4826849	2.077163	-0.06221771	1.127937	0.06184006	-0.9618175	0.2178358	0.1656943	0.01591945	1.554062	2.176312
519	41692	0	1	1	0.02951173	-0.05379565	0.9981136	-0.0471462	1.674035	-0.07766402	0.05385284	-0.0003122817	0.9985488	1	1	2.904373	2.986313	0.448888	0.4648252	0.4605528	0.4746264	0.448888	0.4648252	0.4605528	0.4746264	1.69362	-3.085086	3.086989	-0.01978234	0.9188114	-6.785646	0.08061303	0.4883254	0.4825836	2.07722	-0.06256759	1.128545	0.06097734	-0.9630915	0.2205946	0.1542489	0.0150404	1.557635	2.109136
520	41703	0	1	1	0.02975511	-0.05353617	0.9981203	-0.04709172	1.674061	-0.07773352	0.05410179	4.62989E-05	0.9985355	1	1	2.904373	2.986313	0.448888	0.4648252	0.4605528	0.4746264	0.448888	0.4648252	0.4605528	0.4746264	1.707544	-3.070266	3.101288	0	0.9253511	-6.83329	0.0800899	0.4882311	0.4824454	2.077233	-0.06329131	1.129289	0.06039178	-0.9638092	0.2227338	0.1464974	0.01558309	1.558474	2.109096
521	41714	0	1	1	0.03096085	-0.05242875	0.9981413	-0.04700625	1.674111	-0.0778389	0.05456267	0.0005739412	0.9985102	1	1	2.9272	2.985779	0.448888	0.4647363	0.4609225	0.4747041	0.448888	0.4647363	0.4609225	0.4747041	1.776631	-3.006805	3.127751	0.03426402	0.9341722	-6.903998	0.07932688	0.4880525	0.4822401	2.07725	-0.06360352	1.130462	0.05968165	-0.9632772	0.2225332	0.1502538	0.02158043	1.558298	2.194505
522	41725	0	1	1	0.03113205	-0.05230741	0.99814	-0.04683536	1.674247	-0.07808912	0.05483003	0.0008826441	0.9984953	1	1	2.927765	2.982956	0.4489203	0.4648381	0.4610048	0.4749239	0.4489203	0.4648381	0.4610048	0.4749239	1.786517	-2.999831	3.14311	0.05233916	0.9420819	-6.9292	0.07906185	0.4879365	0.4820971	2.07744	-0.06394088	1.131479	0.05945253	-0.9625682	0.222531	0.1547339	0.02049506	1.5623	2.14435
523	41736	0	1	1	0.03135258	-0.0519781	0.9981502	-0.04668444	1.674302	-0.07830572	0.05519021	0.001352888	0.998475	1	1	2.927765	2.982956	0.4489203	0.4648381	0.4610048	0.4749239	0.4489203	0.4648381	0.4610048	0.4749239	1.799071	-2.980912	3.163783	0.07912937	0.9520301	-6.982655	0.07849768	0.4877901	0.4819094	2.077574	-0.06442451	1.132237	0.05908597	-0.9605788	0.2297681	0.1565096	0.02134514	1.563451	2.144166
524	41747	0	1	1	0.03185539	-0.05222523	0.9981257	-0.04662186	1.674316	-0.07845604	0.05560656	0.00156603	0.9984515	1	1	2.933075	2.976898	0.4489203	0.4648381	0.4610048	0.4750729	0.4489203	0.4648381	0.4610048	0.4750729	1.827991	-2.995194	3.18764	0.08846933	0.959406	-7.000887	0.078305	0.4876336	0.4818193	2.07767	-0.06468207	1.133159	0.05897748	-0.9570075	0.2441226	0.1566549	0.02104799	1.564492	2.11689
525	41758	0	1	1	0.03288613	-0.05241011	0.9980747	-0.04651898	1.67438	-0.07864845	0.0557338	0.001722563	0.9984442	1	1	2.965668	2.977249	0.4489284	0.4648386	0.4610591	0.4751387	0.4489284	0.4648386	0.4610591	0.4751387	1.8872	-3.005894	3.194941	0.09891172	0.966965	-7.007616	0.07823454	0.4875846	0.4817425	2.077831	-0.06489515	1.13431	0.05891347	-0.9542312	0.2549976	0.156266	0.02124978	1.566121	2.084691
526	41770	0	1	1	0.03296373	-0.05223275	0.9980813	-0.04646403	1.674475	-0.07886744	0.05604465	0.001935237	0.9984264	1	1	2.965668	2.977249	0.4489284	0.4648386	0.4610591	0.4751387	0.4489284	0.4648386	0.4610591	0.4751387	1.891654	-2.995717	3.212783	0.1101434	0.9729689	-7.020113	0.0781069	0.4874686	0.481642	2.078002	-0.06504947	1.135639	0.05850041	-0.9501448	0.2667418	0.1614734	0.02190351	1.566711	2.084477
527	41781	201	1	1	0.03356535	-0.0522748	0.9980664	-0.04641455	1.674454	-0.07904565	0.05612196	0.002263408	0.9984214	1	1	2.955154	2.986511	0.4489203	0.4650468	0.4610695	0.4751387	0.4489203	0.4650468	0.4610695	0.4751387	1.926103	-2.998199	3.217228	0.1297215	0.9821404	-7.055675	0.07773577	0.4873565	0.4815176	2.078109	-0.06529635	1.136729	0.0583092	-0.9456189	0.2770185	0.1704866	0.02178599	1.565044	2.069007
528	41792	0	1	1	0.03239297	-0.05315634	0.9980469	-0.04640108	1.674473	-0.07919502	0.05618901	0.002587156	0.9984168	1	1	2.967896	2.992935	0.4488758	0.465104	0.4610591	0.4755703	0.4488758	0.465104	0.4610591	0.4755703	1.85899	-3.048766	3.22106	0.1480375	0.9876088	-7.093918	0.07734475	0.4871524	0.4813904	2.078161	-0.06551039	1.137893	0.05825877	-0.9415894	0.2846186	0.1800045	0.02123003	1.565833	2.046816
529	41803	0	1	1	0.02875847	-0.05591074	0.9980183	-0.04636645	1.674506	-0.07939816	0.05603061	0.003116944	0.9984242	1	1	2.994568	3.039307	0.4478465	0.4657359	0.4606676	0.4760085	0.4478465	0.4657359	0.4606676	0.4760085	1.650549	-3.206501	3.211991	0.1791368	0.9963562	-7.162692	0.07665164	0.486945	0.4811867	2.078231	-0.06578422	1.139206	0.0582509	-0.9380048	0.2901265	0.189668	0.01867861	1.549017	2.230298
530	41814	0	1	1	0.02857105	-0.05536752	0.998054	-0.04640198	1.674552	-0.07954323	0.05586764	0.003423388	0.9984323	1	1	2.994568	3.039307	0.4478465	0.4657359	0.4606676	0.4760085	0.4478465	0.4657359	0.4606676	0.4760085	1.639844	-3.175272	3.202652	0.1968319	0.9988377	-7.200527	0.07627825	0.4866457	0.4810625	2.078241	-0.06581485	1.140605	0.05769682	-0.9346481	0.2952434	0.1981522	0.01827097	1.54977	2.230202
531	41825	0	1	1	0.03329846	-0.05074978	0.998154	-0.0464316	1.674639	-0.0796752	0.05546518	0.003813511	0.9984533	1	1	2.955154	2.986511	0.4489203	0.4650468	0.4610695	0.4751387	0.4489203	0.4650468	0.4610695	0.4751387	1.910698	-2.910604	3.179523	0.2185032	1.004316	-7.25559	0.07574105	0.4863515	0.4808994	2.078216	-0.06592041	1.141758	0.05761528	-0.9306926	0.3003892	0.2087525	0.02024338	1.568615	2.068596
532	41836	0	1	1	0.03168187	-0.05158339	0.9981522	-0.04648769	1.674709	-0.0798198	0.05485823	0.004335295	0.9984847	1	1	2.967896	2.992935	0.4488758	0.465104	0.4610591	0.4755703	0.4488758	0.465104	0.4610591	0.4755703	1.8179	-2.958368	3.144729	0.2486604	1.007988	-7.334002	0.07498873	0.4860418	0.4806972	2.078174	-0.06604886	1.142927	0.05748534	-0.926908	0.3066037	0.2164157	0.01826622	1.569811	2.046468
533	41847	0	1	1	0.03108887	-0.05106767	0.9981974	-0.04654473	1.674765	-0.07994342	0.05392089	0.004958476	0.9985329	1	1	2.967896	2.992935	0.4488758	0.465104	0.4610591	0.4755703	0.4488758	0.465104	0.4610591	0.4755703	1.783886	-2.928707	3.090919	0.2846186	1.012104	-7.435916	0.07403159	0.4857665	0.4804647	2.078094	-0.0663287	1.14403	0.05754435	-0.9229775	0.3139402	0.2226076	0.01625754	1.571174	2.046467
534	41858	0	1	1	0.02702751	-0.05349699	0.9981972	-0.04657269	1.674815	-0.08006895	0.05308774	0.005361673	0.9985754	1	1	3.003723	3.040878	0.4478441	0.4657579	0.4606501	0.4760632	0.4478441	0.4657579	0.4606501	0.4760632	1.551038	-3.067778	3.043111	0.3071049	1.012534	-7.49961	0.07344751	0.4853466	0.4803077	2.077998	-0.06660146	1.14516	0.05765355	-0.9191631	0.3215703	0.2274461	0.01254109	1.555002	2.221174
535	41869	0	1	1	0.02544888	-0.05340279	0.9982364	-0.04665679	1.674836	-0.08021414	0.0519973	0.005766746	0.9986306	1	1	3.005402	3.053452	0.4476317	0.4659187	0.4603867	0.4760629	0.4476317	0.4659187	0.4603867	0.4760629	1.460453	-3.062221	2.980584	0.3304307	1.013281	-7.563228	0.07287197	0.4849442	0.480156	2.077912	-0.06647736	1.146482	0.05790496	-0.9157732	0.3284562	0.2312491	0.006443918	1.557614	2.151053
